Timestamp,Device_Type,Src_IP,Dst_IP,Src_Port,Dst_Port,Protocol,Packet_Size,Flags,Payload,Activity,Label
2024-05-27 12:40:53.304265,Smart Fridge,41.239.49.134,216.111.105.140,8652,32355,UDP,1467,ACK,669,receiving data,0
2024-05-27 06:15:30.304265,Smart Fridge,60.198.222.195,192.167.51.18,19315,16847,TCP,845,,1248,sending data,0
2024-05-27 04:50:41.304265,Smart Fridge,184.223.81.54,65.249.100.79,48856,11395,UDP,780,ACK,1385,receiving data,0
2024-05-27 21:38:28.304265,Smart Fridge,32.149.225.119,217.170.252.43,37597,32497,TCP,44,ACK,701,receiving data,1
2024-05-27 22:26:09.304265,Smart Fridge,160.1.26.139,80.232.171.12,32305,25197,UDP,1143,ACK,936,sending data,0
2024-05-27 12:35:20.304265,Smart Fridge,93.230.42.57,96.188.207.152,38413,42460,UDP,783,FIN,1123,idle,0
2024-05-26 22:48:13.304265,Smart Fridge,85.64.73.113,31.41.14.242,51377,23801,UDP,1151,,946,idle,1
2024-05-27 04:11:02.304265,Smart Fridge,104.241.144.148,4.87.233.13,6949,32611,TCP,611,,569,receiving data,0
2024-05-28 00:29:50.304265,Smart Fridge,109.210.30.42,45.115.91.195,3219,49464,TCP,1007,FIN,887,sending data,1
2024-05-27 15:48:25.304265,Smart Fridge,27.115.22.47,52.224.221.168,19250,19323,UDP,488,RST,19,idle,1
2024-05-27 23:42:06.304265,Smart Fridge,178.182.173.110,6.231.72.55,56894,33218,UDP,1281,FIN,843,idle,0
2024-05-26 23:14:16.304265,Smart Fridge,244.130.82.180,146.6.72.163,17439,62280,TCP,905,RST,585,sending data,1
2024-05-27 15:13:35.304265,Smart Fridge,247.36.122.125,52.125.236.80,48163,56955,UDP,1214,FIN,905,idle,0
2024-05-27 02:27:47.304265,Smart Fridge,211.108.114.89,153.223.101.107,58040,5552,TCP,606,,54,receiving data,1
2024-05-27 04:50:42.304265,Smart Fridge,80.65.51.80,107.63.136.33,52776,3634,TCP,726,,566,sending data,0
2024-05-27 07:27:57.304265,Smart Fridge,1.170.94.143,17.124.143.133,17157,10740,UDP,1035,SYN,956,sending data,0
2024-05-27 00:47:38.304265,Smart Fridge,118.26.224.32,30.87.255.203,22040,9973,UDP,431,ACK,754,idle,1
2024-05-27 02:08:41.305263,Smart Fridge,193.144.40.8,11.101.229.237,41586,56121,TCP,350,SYN,553,receiving data,0
2024-05-28 00:08:01.305263,Smart Fridge,171.50.55.111,130.163.99.74,29120,31040,TCP,662,RST,172,receiving data,0
2024-05-26 23:28:37.305263,Smart Fridge,236.125.40.154,188.19.192.210,8855,20467,UDP,146,,57,idle,1
2024-05-27 23:25:51.305263,Smart Fridge,126.217.120.220,205.176.146.41,53029,25676,UDP,1398,ACK,803,sending data,1
2024-05-27 15:27:02.305263,Smart Fridge,203.63.198.242,250.211.27.211,53554,12057,TCP,814,ACK,242,idle,1
2024-05-27 07:43:22.305263,Smart Fridge,245.215.92.166,31.146.42.44,53870,8533,UDP,1342,ACK,61,receiving data,0
2024-05-27 17:01:25.305263,Smart Fridge,23.234.41.72,32.29.67.111,35718,1627,TCP,330,FIN,339,idle,1
2024-05-26 21:44:21.305263,Smart Fridge,167.18.96.0,72.252.236.25,28103,14917,UDP,406,,1231,sending data,0
2024-05-27 16:28:43.305263,Smart Fridge,232.242.254.163,189.244.135.157,51877,26908,UDP,781,SYN,173,receiving data,1
2024-05-26 23:09:55.305263,Smart Fridge,210.138.35.82,160.124.231.223,32236,50802,UDP,489,ACK,676,sending data,1
2024-05-27 16:25:50.305263,Smart Fridge,70.228.209.241,81.82.0.237,57530,48909,UDP,91,ACK,22,sending data,0
2024-05-27 08:58:43.305263,Smart Fridge,38.53.60.212,202.161.197.41,24520,4780,UDP,62,ACK,1267,sending data,1
2024-05-26 23:03:26.305263,Smart Fridge,25.210.87.126,44.27.83.163,42876,44526,UDP,854,FIN,1290,receiving data,1
2024-05-27 00:56:53.305263,Smart Fridge,40.193.31.96,23.62.212.240,51503,59371,TCP,703,FIN,427,sending data,1
2024-05-26 21:50:52.305263,Smart Fridge,47.121.242.0,198.184.171.111,31026,37577,TCP,500,SYN,1155,sending data,0
2024-05-27 05:17:00.305263,Smart Fridge,46.15.71.43,151.255.177.178,61052,60326,TCP,88,,997,receiving data,0
2024-05-27 17:42:44.305263,Smart Fridge,228.53.57.107,79.27.242.119,61674,61247,TCP,342,,12,sending data,1
2024-05-27 06:22:59.305263,Smart Fridge,215.30.186.43,180.24.218.121,4689,5356,UDP,91,,804,receiving data,1
2024-05-27 02:32:43.305263,Smart Fridge,63.109.138.120,73.178.19.8,35621,38097,UDP,805,RST,751,receiving data,1
2024-05-27 18:54:34.305263,Smart Fridge,202.172.150.181,199.111.14.34,12836,17412,UDP,261,FIN,329,receiving data,0
2024-05-27 10:59:33.305263,Smart Fridge,149.169.240.108,40.146.245.166,6783,40696,TCP,1282,SYN,43,idle,1
2024-05-28 00:15:56.305263,Smart Fridge,238.138.54.182,255.220.115.0,46940,41499,UDP,43,ACK,680,idle,1
2024-05-27 21:14:32.305263,Smart Fridge,90.222.15.241,234.189.180.102,50920,65332,TCP,862,ACK,40,sending data,0
2024-05-27 05:25:04.305263,Smart Fridge,254.28.80.102,112.168.101.198,32162,62651,UDP,437,SYN,838,sending data,1
2024-05-26 22:25:08.305263,Smart Fridge,16.40.15.100,204.91.186.227,54228,9477,UDP,607,SYN,66,sending data,1
2024-05-27 14:31:58.305263,Smart Fridge,28.131.33.16,85.82.213.17,49287,16231,TCP,80,FIN,39,receiving data,0
2024-05-28 00:46:34.305263,Smart Fridge,73.63.215.4,203.66.0.251,63274,33960,TCP,1477,FIN,616,receiving data,0
2024-05-27 21:45:47.305263,Smart Fridge,47.149.237.143,78.37.216.242,48460,61554,UDP,896,FIN,1322,idle,1
2024-05-27 04:14:24.305263,Smart Fridge,162.63.108.78,176.7.64.26,13218,20730,UDP,1323,RST,971,receiving data,1
2024-05-27 02:17:00.305263,Smart Fridge,138.27.8.27,51.153.175.173,29697,12804,TCP,1424,,17,idle,0
2024-05-27 00:37:14.305263,Smart Fridge,183.239.74.35,88.107.197.75,19185,18554,TCP,1476,SYN,174,receiving data,1
2024-05-27 19:12:26.305263,Smart Fridge,205.25.65.52,249.80.162.80,18085,18828,TCP,290,SYN,414,receiving data,1
2024-05-27 11:04:07.305263,Smart Fridge,152.36.180.99,25.57.171.207,14424,46995,UDP,711,SYN,1078,sending data,0
2024-05-27 22:58:17.305263,Smart Fridge,81.200.236.8,249.94.223.60,39084,7962,TCP,1061,ACK,1158,idle,1
2024-05-26 23:42:59.305263,Smart Fridge,8.113.7.5,57.2.119.223,17587,64906,UDP,1050,RST,451,receiving data,0
2024-05-27 23:51:01.305263,Smart Fridge,204.196.28.150,213.182.5.171,25566,11499,TCP,909,SYN,913,idle,0
2024-05-27 03:01:44.305263,Smart Fridge,28.241.154.129,19.63.145.177,26876,65128,UDP,1104,ACK,1231,idle,1
2024-05-27 13:19:38.305263,Smart Fridge,150.179.44.244,59.48.204.73,62646,8481,TCP,216,,1048,sending data,1
2024-05-26 21:40:22.305263,Smart Fridge,45.194.133.217,113.144.140.25,29591,35386,UDP,1248,ACK,626,receiving data,1
2024-05-27 19:58:25.305263,Smart Fridge,171.250.15.150,251.209.149.48,27106,14801,UDP,685,FIN,1301,receiving data,1
2024-05-27 17:23:27.305263,Smart Fridge,121.105.91.213,177.142.237.254,36171,4730,TCP,232,RST,988,idle,0
2024-05-27 22:36:41.305263,Smart Fridge,164.154.81.74,138.237.162.91,24334,31220,TCP,1374,FIN,746,idle,1
2024-05-27 04:27:19.305263,Smart Fridge,52.177.100.61,25.151.24.112,6320,24167,UDP,1222,RST,108,sending data,1
2024-05-26 21:34:44.305263,Smart Fridge,154.114.118.163,35.22.168.50,61848,8398,TCP,267,,150,receiving data,0
2024-05-27 10:37:08.305263,Smart Fridge,199.80.78.54,13.37.253.163,52998,11708,UDP,270,ACK,835,sending data,0
2024-05-27 04:07:32.305263,Smart Fridge,188.22.3.225,236.167.156.130,29353,35230,UDP,243,RST,337,sending data,0
2024-05-27 20:37:54.305263,Smart Fridge,229.36.124.64,25.122.180.83,59145,48209,TCP,1480,FIN,1005,idle,1
2024-05-27 06:03:00.305263,Smart Fridge,119.174.9.63,15.62.12.152,45059,22050,TCP,850,FIN,85,receiving data,0
2024-05-26 21:14:50.306266,Smart Fridge,75.8.179.61,174.54.40.185,45007,47455,TCP,210,SYN,313,idle,1
2024-05-27 08:39:25.306266,Smart Fridge,0.155.185.74,127.248.126.201,33263,42001,UDP,1219,SYN,626,sending data,0
2024-05-26 21:16:09.306266,Smart Fridge,184.13.5.255,66.213.224.70,49024,21688,TCP,543,RST,1288,idle,0
2024-05-27 19:35:10.306266,Smart Fridge,162.142.231.69,173.126.139.24,43662,49467,TCP,354,RST,1316,idle,1
2024-05-26 22:23:57.306266,Smart Fridge,95.63.252.41,201.74.145.222,54631,48808,UDP,633,ACK,256,receiving data,1
2024-05-27 09:36:54.306266,Smart Fridge,141.124.202.137,119.193.126.69,12107,50740,TCP,1091,ACK,905,sending data,0
2024-05-27 11:52:37.306266,Smart Fridge,4.36.81.154,43.107.65.83,1318,45079,UDP,894,ACK,482,idle,1
2024-05-27 14:42:46.306266,Smart Fridge,13.58.237.65,231.122.198.12,22571,14107,UDP,302,ACK,362,sending data,1
2024-05-27 02:37:59.306266,Smart Fridge,144.153.63.72,110.27.53.104,11417,22607,UDP,1066,SYN,908,idle,0
2024-05-27 13:26:58.306266,Smart Fridge,62.212.127.83,55.138.170.176,61643,13492,TCP,381,,201,sending data,0
2024-05-27 11:24:10.306266,Smart Fridge,187.8.76.123,190.123.194.34,34665,42563,TCP,358,,774,idle,0
2024-05-27 02:07:10.306266,Smart Fridge,17.202.227.224,33.147.56.142,62675,3699,UDP,1287,RST,1281,idle,0
2024-05-27 08:28:46.306266,Smart Fridge,186.18.53.137,187.62.172.159,18703,60006,UDP,1034,,981,receiving data,0
2024-05-27 01:10:47.306266,Smart Fridge,50.92.216.17,148.108.235.15,40427,10570,TCP,399,SYN,646,receiving data,1
2024-05-27 18:55:56.306266,Smart Fridge,113.213.78.71,250.162.253.84,37592,24540,UDP,675,,802,sending data,0
2024-05-27 05:40:43.306266,Smart Fridge,126.142.85.79,62.120.30.236,26261,58078,UDP,1246,FIN,874,receiving data,1
2024-05-27 00:28:14.306266,Smart Fridge,218.236.172.148,231.5.5.37,50189,57520,TCP,878,FIN,95,receiving data,1
2024-05-27 21:43:51.306266,Smart Fridge,234.241.196.138,99.81.174.168,48541,9128,TCP,220,ACK,570,sending data,0
2024-05-27 15:32:51.306266,Smart Fridge,29.35.201.249,157.153.223.104,4739,55199,TCP,521,SYN,807,sending data,0
2024-05-27 04:55:12.306266,Smart Fridge,190.49.119.112,139.211.254.131,20206,61872,UDP,1101,FIN,705,receiving data,0
2024-05-27 12:26:31.306266,Smart Fridge,165.112.207.58,158.44.118.239,9855,47791,TCP,537,ACK,663,sending data,0
2024-05-27 20:47:02.306266,Smart Fridge,185.31.218.121,174.95.116.6,17337,15544,TCP,324,,692,idle,0
2024-05-27 01:58:10.306266,Smart Fridge,146.202.163.158,208.204.61.249,59092,49859,UDP,1254,,1311,receiving data,1
2024-05-27 14:07:50.306266,Smart Fridge,5.101.211.1,114.74.33.108,31102,14712,UDP,1327,RST,373,idle,0
2024-05-27 14:15:59.306266,Smart Fridge,126.87.92.196,79.164.220.83,49607,47237,UDP,891,ACK,752,sending data,1
2024-05-27 09:50:11.306266,Smart Fridge,152.241.225.239,62.198.87.149,15275,1119,UDP,203,RST,84,receiving data,0
2024-05-27 20:02:00.306266,Smart Fridge,166.20.67.70,210.221.220.237,55542,40904,UDP,588,RST,1381,sending data,1
2024-05-26 22:45:51.306266,Smart Fridge,111.19.26.146,85.178.110.42,46441,20199,UDP,557,ACK,277,idle,1
2024-05-27 14:37:32.306266,Smart Fridge,141.226.119.133,148.127.59.159,10659,31114,UDP,434,ACK,1153,sending data,0
2024-05-26 23:54:32.306266,Smart Fridge,41.159.92.69,167.189.50.82,1357,21039,TCP,440,SYN,1330,receiving data,1
2024-05-27 05:59:25.306266,Smart Fridge,100.158.85.169,3.126.210.96,5880,26667,UDP,431,ACK,1387,receiving data,0
2024-05-27 15:02:06.306266,Smart Fridge,133.123.209.47,159.246.214.15,27635,43845,TCP,299,SYN,836,receiving data,0
2024-05-27 12:10:05.306266,Smart Fridge,115.219.118.105,5.94.6.54,27651,43838,TCP,557,,68,idle,0
2024-05-27 18:03:00.306266,Smart Fridge,147.151.70.140,210.106.2.253,41306,58195,TCP,481,,1271,sending data,0
2024-05-27 06:42:01.306266,Smart Fridge,88.110.164.76,73.172.171.172,38057,54981,UDP,1061,RST,3,receiving data,0
2024-05-27 08:13:29.306266,Smart Fridge,4.96.183.32,100.226.121.131,17957,28407,UDP,1112,ACK,1009,sending data,0
2024-05-27 03:59:01.306266,Smart Fridge,89.110.10.74,77.148.107.11,16453,64265,UDP,43,ACK,445,idle,1
2024-05-27 06:48:25.306266,Smart Fridge,187.201.129.150,84.213.208.46,13519,10339,TCP,532,RST,1072,idle,1
2024-05-27 17:08:58.306266,Smart Fridge,248.215.49.8,207.122.206.216,9381,42636,UDP,174,ACK,1120,sending data,1
2024-05-27 02:07:44.306266,Smart Fridge,117.215.191.214,30.149.180.17,65149,38484,UDP,1086,ACK,30,receiving data,1
2024-05-27 18:44:31.306266,Smart Fridge,27.129.254.18,56.9.171.252,59394,60662,TCP,763,FIN,1208,idle,0
2024-05-26 21:14:40.306266,Smart Fridge,36.123.171.244,22.75.171.1,47052,58932,TCP,1277,ACK,371,idle,0
2024-05-27 13:16:40.306266,Smart Fridge,2.147.71.96,183.63.23.247,60187,29688,TCP,212,ACK,564,receiving data,0
2024-05-27 08:47:18.306266,Smart Fridge,16.162.59.150,196.17.124.245,7894,48855,UDP,99,ACK,716,idle,0
2024-05-27 17:53:08.306266,Smart Fridge,167.163.157.25,201.140.80.99,24755,17352,TCP,658,,413,idle,1
2024-05-27 13:49:13.306266,Smart Fridge,221.179.112.109,51.219.71.166,39055,4128,UDP,463,ACK,908,receiving data,1
2024-05-27 10:36:54.306266,Smart Fridge,13.217.7.142,192.130.79.31,49274,32084,UDP,126,FIN,1053,idle,1
2024-05-27 21:52:38.306266,Smart Fridge,143.83.116.14,123.201.96.154,5516,38932,UDP,509,RST,61,idle,0
2024-05-27 01:36:12.306266,Smart Fridge,23.173.43.210,42.242.171.203,26707,27685,TCP,109,FIN,493,idle,0
2024-05-27 09:29:07.306266,Smart Fridge,92.64.22.36,182.229.169.150,32179,17254,TCP,108,ACK,1092,idle,0
2024-05-27 07:30:01.306266,Smart Fridge,203.251.76.8,105.245.88.189,3226,13148,TCP,1339,ACK,1232,sending data,1
2024-05-27 20:29:14.306266,Smart Fridge,95.100.86.222,133.188.89.194,31560,47676,TCP,778,SYN,155,sending data,0
2024-05-27 20:11:17.306266,Smart Fridge,193.173.216.66,25.155.201.67,62967,31852,TCP,1084,FIN,175,sending data,1
2024-05-27 17:39:51.306266,Smart Fridge,192.59.162.190,127.205.208.221,62341,59349,UDP,813,FIN,726,receiving data,0
2024-05-27 05:58:55.306266,Smart Fridge,203.120.29.200,184.81.56.233,55593,58265,TCP,120,FIN,252,receiving data,0
2024-05-27 15:30:27.306266,Smart Fridge,38.44.54.40,146.141.218.80,57140,52458,TCP,542,,472,sending data,1
2024-05-27 08:02:33.306266,Smart Fridge,87.87.16.211,148.139.105.7,8904,45150,UDP,1055,RST,22,sending data,0
2024-05-27 14:02:47.306266,Smart Fridge,159.40.44.43,48.253.89.114,60251,51090,UDP,796,FIN,1070,idle,0
2024-05-27 07:02:09.307265,Smart Fridge,74.189.175.138,180.93.67.170,43652,29860,TCP,797,,227,receiving data,0
2024-05-27 17:07:30.307265,Smart Fridge,210.255.82.247,58.76.102.126,48093,31954,TCP,1362,SYN,211,idle,0
2024-05-27 20:46:47.307265,Smart Fridge,81.106.199.164,200.88.61.69,44938,20890,UDP,364,SYN,898,idle,1
2024-05-27 03:44:23.307265,Smart Fridge,251.175.159.86,255.25.208.191,9130,51816,TCP,1015,FIN,758,receiving data,0
2024-05-27 07:51:13.307265,Smart Fridge,44.119.232.194,228.39.218.4,5726,49162,UDP,517,SYN,187,sending data,1
2024-05-28 00:21:36.307265,Smart Fridge,27.69.4.34,109.188.7.63,56040,18312,UDP,982,ACK,1036,receiving data,0
2024-05-27 22:22:09.307265,Smart Fridge,100.129.117.33,161.161.193.13,49870,37386,TCP,1098,SYN,925,receiving data,1
2024-05-27 19:39:31.307265,Smart Fridge,49.63.172.65,131.185.232.131,1835,14603,UDP,1292,ACK,813,sending data,1
2024-05-27 04:22:40.307265,Smart Fridge,21.255.224.182,56.140.12.109,23305,11623,UDP,1166,ACK,553,idle,0
2024-05-27 06:10:05.307265,Smart Fridge,21.251.75.93,241.177.179.130,27306,32782,TCP,824,RST,261,sending data,1
2024-05-28 00:05:01.307265,Smart Fridge,106.123.21.56,39.176.119.162,40295,55749,UDP,1020,RST,471,sending data,1
2024-05-27 19:33:52.307265,Smart Fridge,199.197.164.157,130.221.44.123,6396,52693,UDP,936,FIN,686,idle,0
2024-05-27 12:46:11.307265,Smart Fridge,170.244.250.11,251.222.104.142,43241,52638,TCP,541,ACK,1206,idle,1
2024-05-27 02:05:52.307265,Smart Fridge,21.131.25.233,213.194.11.183,56809,31255,UDP,465,ACK,532,receiving data,0
2024-05-26 23:57:32.307265,Smart Fridge,68.125.103.86,49.135.244.54,35810,60273,TCP,862,RST,998,receiving data,0
2024-05-27 16:49:14.307265,Smart Fridge,139.41.78.16,179.119.205.96,50608,7524,UDP,407,RST,445,sending data,1
2024-05-27 19:41:31.307265,Smart Fridge,33.94.250.223,81.111.217.229,2186,44700,TCP,1396,FIN,462,sending data,0
2024-05-27 15:07:32.307265,Smart Fridge,138.194.172.123,49.124.61.163,29449,7446,UDP,302,RST,1255,sending data,1
2024-05-27 08:23:13.307265,Smart Fridge,13.255.106.249,47.130.253.134,2365,37449,TCP,446,RST,971,sending data,0
2024-05-27 03:12:36.307265,Smart Fridge,196.191.49.224,245.210.240.123,32150,25912,UDP,99,ACK,758,idle,1
2024-05-27 09:28:30.307265,Smart Fridge,169.183.191.30,78.201.20.213,62756,62801,UDP,196,FIN,1399,idle,0
2024-05-27 20:19:01.307265,Smart Fridge,55.29.242.95,127.40.58.13,3456,64601,UDP,1060,SYN,856,sending data,1
2024-05-27 19:23:51.307265,Smart Fridge,106.151.131.24,126.191.95.238,3659,17900,UDP,981,RST,1182,sending data,1
2024-05-27 03:40:02.307265,Smart Fridge,42.67.193.11,219.189.226.79,10875,48454,UDP,1098,ACK,1239,sending data,0
2024-05-27 15:31:54.307265,Smart Fridge,67.194.15.10,238.163.224.62,51480,51711,TCP,585,RST,902,idle,0
2024-05-27 08:02:50.307265,Smart Fridge,103.50.227.115,238.68.204.136,53626,64082,UDP,473,ACK,222,sending data,0
2024-05-27 12:41:36.307265,Smart Fridge,154.26.13.243,122.251.158.86,30989,53833,TCP,955,SYN,1356,sending data,1
2024-05-27 20:22:04.307265,Smart Fridge,42.186.173.61,52.248.118.251,8728,55101,TCP,427,RST,1108,receiving data,1
2024-05-27 11:18:49.307265,Smart Fridge,135.110.242.188,180.187.21.69,11987,4098,UDP,754,,61,sending data,1
2024-05-27 08:55:50.307265,Smart Fridge,167.229.253.182,140.24.92.117,10846,22811,TCP,354,ACK,494,receiving data,0
2024-05-27 04:26:52.307265,Smart Fridge,61.184.152.179,80.144.10.232,30104,15862,UDP,349,ACK,80,sending data,1
2024-05-27 20:31:51.307265,Smart Fridge,38.55.136.58,153.39.39.95,12379,56244,TCP,1475,SYN,625,idle,0
2024-05-27 14:00:42.307265,Smart Fridge,114.103.129.216,211.206.91.172,50176,22252,UDP,1174,ACK,1201,sending data,0
2024-05-27 14:52:20.307265,Smart Fridge,251.241.206.127,14.193.88.65,3405,60057,UDP,1200,FIN,904,idle,1
2024-05-26 21:49:32.307265,Smart Fridge,214.166.0.32,76.51.85.42,62198,31204,TCP,765,SYN,1292,receiving data,1
2024-05-27 21:28:31.307265,Smart Fridge,166.1.163.133,131.19.227.207,19800,15663,UDP,907,,235,sending data,0
2024-05-27 02:31:07.307265,Smart Fridge,144.49.244.217,51.65.240.245,23130,7138,TCP,608,,510,receiving data,1
2024-05-27 00:47:27.307265,Smart Fridge,109.230.14.45,162.98.19.44,25335,45514,TCP,1345,RST,154,receiving data,1
2024-05-27 23:08:06.307265,Smart Fridge,148.87.18.201,130.165.74.130,29191,14137,UDP,634,RST,998,idle,1
2024-05-27 16:41:45.307265,Smart Fridge,64.68.19.96,29.138.41.176,3528,32460,TCP,105,FIN,50,idle,1
2024-05-27 00:45:40.307265,Smart Fridge,75.190.58.253,204.78.232.5,18518,65362,UDP,834,ACK,1328,idle,0
2024-05-27 14:24:58.307265,Smart Fridge,107.200.160.180,162.223.97.74,52398,28204,UDP,59,ACK,246,receiving data,1
2024-05-27 16:01:04.307265,Smart Fridge,138.227.234.34,148.54.223.211,50904,18285,TCP,280,FIN,993,sending data,0
2024-05-27 12:22:28.307265,Smart Fridge,74.220.203.126,124.248.69.239,36311,48292,TCP,1426,RST,775,sending data,0
2024-05-27 04:45:02.307265,Smart Fridge,206.172.148.43,25.189.75.102,37685,60742,UDP,1481,,937,idle,1
2024-05-27 23:32:02.307265,Smart Fridge,70.78.67.170,168.212.19.71,42098,52357,UDP,1077,SYN,736,sending data,0
2024-05-27 17:01:02.307265,Smart Fridge,25.88.172.243,227.160.140.251,2138,63733,UDP,1331,FIN,890,idle,1
2024-05-27 00:36:37.307265,Smart Fridge,90.104.24.168,140.77.114.218,3606,6527,TCP,1419,SYN,276,receiving data,0
2024-05-27 16:29:20.307265,Smart Fridge,245.150.59.133,162.142.136.120,63142,51327,UDP,783,FIN,788,idle,1
2024-05-27 07:32:11.307265,Smart Fridge,28.182.108.48,130.253.239.161,16115,23019,TCP,354,,945,idle,0
2024-05-27 00:54:55.307265,Smart Fridge,138.63.88.169,174.174.180.85,42756,52835,TCP,1068,SYN,747,idle,0
2024-05-27 21:22:29.307265,Smart Fridge,131.117.50.150,198.139.100.17,17352,37606,UDP,1478,,1282,idle,0
2024-05-26 23:55:41.307265,Smart Fridge,235.238.23.37,178.215.105.1,24683,51542,UDP,602,RST,878,sending data,0
2024-05-27 16:14:19.307265,Smart Fridge,64.174.15.2,172.215.9.106,22435,2004,TCP,1461,ACK,86,sending data,0
2024-05-27 03:31:18.307265,Smart Fridge,244.144.239.105,76.245.111.23,51493,54427,UDP,40,,543,receiving data,0
2024-05-27 21:30:51.307265,Smart Fridge,72.28.77.2,162.236.83.31,40222,11611,TCP,246,,626,idle,1
2024-05-27 04:37:01.307265,Smart Fridge,203.241.184.16,59.33.87.132,19993,14106,UDP,207,FIN,1077,receiving data,0
2024-05-27 03:05:42.307265,Smart Fridge,36.240.134.12,254.136.151.168,29784,5231,UDP,1000,ACK,708,sending data,1
2024-05-27 13:06:11.307265,Smart Fridge,43.3.235.1,136.186.236.74,52502,11323,TCP,991,ACK,682,idle,1
2024-05-27 13:25:28.307265,Smart Fridge,102.248.197.183,143.150.50.146,50597,26554,UDP,1480,ACK,709,receiving data,0
2024-05-27 13:12:00.307265,Smart Fridge,61.42.100.30,91.30.200.231,11854,1326,TCP,284,,1098,receiving data,0
2024-05-27 14:05:24.307265,Smart Fridge,38.251.216.67,139.221.53.195,33951,62448,UDP,985,SYN,578,receiving data,0
2024-05-27 06:06:52.307265,Smart Fridge,93.121.122.61,186.46.209.109,26190,19781,TCP,596,RST,1005,sending data,1
2024-05-27 17:09:17.307265,Smart Fridge,50.12.204.227,14.13.72.58,7259,45401,UDP,77,FIN,217,sending data,0
2024-05-27 15:25:03.307265,Smart Fridge,98.11.154.117,88.252.45.216,61615,24638,TCP,282,RST,517,sending data,1
2024-05-27 11:08:58.307265,Smart Fridge,46.112.230.165,101.242.1.105,55353,63803,UDP,799,,1289,idle,1
2024-05-27 03:07:17.308263,Smart Fridge,198.9.4.96,74.1.72.6,5804,40150,UDP,604,FIN,693,sending data,0
2024-05-27 12:28:20.308263,Smart Fridge,21.15.231.154,56.84.250.35,22899,62953,TCP,1125,ACK,506,idle,1
2024-05-27 23:57:27.308263,Smart Fridge,245.182.147.71,174.174.226.11,13242,47609,UDP,549,,551,receiving data,1
2024-05-27 05:29:24.308263,Smart Fridge,74.103.36.71,164.253.245.146,2593,53480,UDP,460,SYN,277,receiving data,0
2024-05-27 08:32:41.308263,Smart Fridge,186.100.19.130,218.234.247.66,44945,34410,TCP,447,ACK,325,idle,1
2024-05-27 09:09:08.308263,Smart Fridge,186.82.82.196,127.124.146.148,53474,63484,TCP,947,ACK,761,sending data,0
2024-05-27 11:23:47.308263,Smart Fridge,231.59.54.223,96.221.192.39,27767,22149,TCP,554,FIN,1117,receiving data,1
2024-05-27 21:07:23.308263,Smart Fridge,183.101.255.59,20.72.123.73,51878,30311,UDP,1429,SYN,511,idle,1
2024-05-27 07:24:32.308263,Smart Fridge,173.132.141.177,119.34.55.94,45077,50177,TCP,245,FIN,410,sending data,1
2024-05-26 22:32:13.308263,Smart Fridge,92.4.22.184,10.90.69.177,56769,60454,UDP,436,SYN,929,receiving data,0
2024-05-27 09:46:58.308263,Smart Fridge,14.89.224.78,79.217.50.152,3093,8555,TCP,465,ACK,30,idle,0
2024-05-27 00:46:59.308263,Smart Fridge,118.221.13.138,160.243.56.149,43459,56122,TCP,164,RST,625,idle,1
2024-05-27 20:57:34.308263,Smart Fridge,59.34.127.3,70.232.90.211,48816,52782,TCP,195,ACK,430,receiving data,1
2024-05-27 00:38:46.308263,Smart Fridge,97.104.188.85,3.199.84.123,34177,19160,UDP,427,,270,sending data,0
2024-05-27 01:11:08.308263,Smart Fridge,53.116.64.142,89.98.211.33,1773,59349,UDP,1103,,1369,receiving data,1
2024-05-27 12:21:07.308263,Smart Fridge,222.183.185.62,226.245.135.178,6961,31951,TCP,877,ACK,990,receiving data,0
2024-05-27 17:43:49.308263,Smart Fridge,89.107.119.124,91.101.34.14,52405,57008,TCP,209,,81,idle,1
2024-05-27 20:53:50.308263,Smart Fridge,153.58.191.93,186.117.190.132,19250,3511,TCP,1375,FIN,1253,receiving data,0
2024-05-27 18:30:00.308263,Smart Fridge,140.45.71.133,244.96.159.248,33893,38411,UDP,154,FIN,926,idle,0
2024-05-27 19:41:24.308263,Smart Fridge,106.178.141.224,99.5.216.45,15936,8431,TCP,112,SYN,468,sending data,1
2024-05-27 10:53:09.308263,Smart Fridge,165.112.142.184,128.165.218.103,54436,37672,TCP,439,,771,receiving data,1
2024-05-28 00:11:36.308263,Smart Fridge,203.142.102.127,26.178.140.54,17910,50996,TCP,1240,SYN,1243,sending data,1
2024-05-27 02:08:03.308263,Smart Fridge,110.197.208.145,236.65.10.252,52754,25975,TCP,479,ACK,199,receiving data,0
2024-05-27 05:42:57.308263,Smart Fridge,205.208.224.100,56.233.196.159,35199,32321,TCP,559,FIN,311,receiving data,0
2024-05-27 05:46:06.308263,Smart Fridge,223.46.207.16,104.77.121.108,24652,45882,TCP,973,FIN,1106,receiving data,1
2024-05-27 04:59:13.308263,Smart Fridge,48.202.216.180,106.248.15.232,53389,44771,TCP,160,SYN,1070,sending data,1
2024-05-27 23:24:27.308263,Smart Fridge,106.221.46.75,35.107.5.241,23084,60054,UDP,1484,SYN,835,idle,1
2024-05-27 15:23:53.308263,Smart Fridge,207.12.211.159,250.224.82.104,21424,15517,UDP,879,FIN,349,receiving data,0
2024-05-27 12:39:39.308263,Smart Fridge,115.173.223.140,193.67.203.201,16526,47973,UDP,260,SYN,636,idle,0
